gene	nsnps	PP.H0.abf	PP.H1.abf	PP.H2.abf	PP.H3.abf	PP.H4.abf
ENSG00000159063_ALG8	4062	0.206507475558148	0.0127612726049938	0.730756559955515	0.0451527862840103	0.00482190559733264
ENSG00000165434_PGM2L1	4123	0.643159772661345	0.0330124955424977	0.304354092662156	0.0156182163460583	0.00385542278794332
ENSG00000165526_RPUSD4	5849	0.459732861825802	0.060099987925319	0.41785642848293	0.0546178699295702	0.00769285183637877
ENSG00000166435_XRRA1	4185	0.00104601096489607	9.4652200899496e-05	0.910225936343054	0.0823589119980891	0.00627448849306133
ENSG00000166439_RNF169	4302	0.0114766907178797	0.00105170725935096	0.899439069643501	0.0824176744107966	0.00561485796847152
ENSG00000166788_SAAL1	5124	0.00683580892522482	0.390123656959469	0.00952738698106353	0.543683778603592	0.0498293685306507
ENSG00000166796_LDHC	5287	0.0747496816141101	0.0114140149994827	0.78307021933108	0.119560879064677	0.0112052049906502
ENSG00000168000_BSCL2	4337	0.360001684540025	0.295532634687714	0.170969292473844	0.140318958755731	0.0331774295426864
ENSG00000168002_POLR2G	4262	0.377751309329536	0.309656522509176	0.158199833226558	0.129657436966412	0.0247348979683184
ENSG00000168071_CCDC88B	3065	0.38439241950985	0.0256959153546276	0.545073166779367	0.0364287134380139	0.00840978491814132
ENSG00000172890_NADSYN1	5140	0.232510521029428	0.016062611689267	0.698198155524257	0.0482288856974655	0.00499982605958252
ENSG00000173113_ILMN_22312	3100	0.638648551292977	0.0426323512678743	0.293500434537056	0.0195866987428079	0.00563196415928463
ENSG00000173715_C11orf80	2788	0.198305806485697	0.477948126266179	0.0813047197766959	0.195910608199427	0.0465307392720003
ENSG00000173992_CCS	2552	0.0274134261679605	0.387005058367409	0.0364586045040719	0.514664590154329	0.0344583208062298
ENSG00000175390_EIF3F	6395	0.542421524369613	0.0650107772971494	0.344770577967926	0.0413152619439305	0.00648185842138106
ENSG00000175567_UCP2	3862	0.00930147066665364	0.330140110679822	0.0168176470869866	0.596867321051746	0.0468734505147916
ENSG00000175575_PAAF1	3825	0.00629060073842516	0.355319003344081	0.0105491857905369	0.595829391097392	0.0320118190295654
ENSG00000175581_MRPL48	3791	0.00568786788521709	0.505236837067245	0.004964617237731	0.440949414700177	0.0431612631096293
ENSG00000176148_TCP11L1	4740	0.0567679186492182	0.0133763711686714	0.721924977044491	0.170071185819535	0.0378595473180848
ENSG00000177042_TMEM80	5410	0.392712004512606	0.160923347917934	0.30454969930574	0.124779651987334	0.017035296276386
ENSG00000177685_EFCAB4A	5786	0.386819131095469	0.177580933763319	0.281044306848759	0.128996266155458	0.0255593621369941
ENSG00000177697_CD151	5803	0.000205337886219811	9.43258379516126e-05	0.681607155487362	0.313104136986335	0.00498904380213273
ENSG00000179057_IGSF22	5129	0.568973037714581	0.0634062894723655	0.325028690474118	0.0362147824490917	0.00637719988984413
ENSG00000182919_C11orf54	4994	0.0100666258917709	0.143106579285731	0.0548147516690565	0.779230600609424	0.012781442544018
ENSG00000184524_CEND1	5694	0.324126034059183	0.14834518306601	0.349534598464529	0.159956072414581	0.0180381119956969
ENSG00000185187_SIGIRR	4167	0.459525978048341	0.171739465248972	0.255066078455017	0.0953079409333044	0.0183605373143652
ENSG00000196655_TRAPPC4	4524	0.000146625660431946	2.55818515456185e-05	0.846475220675326	0.147679277406371	0.00567329440632548
ENSG00000197345_MRPL21	4618	0.000503137635033228	6.11707704260636e-05	0.883902420708683	0.107455543141408	0.00807772774444981
ENSG00000202477_SNORD25	4301	0.498885603940032	0.116235252148955	0.303469046529375	0.0706944738310341	0.010715623550604
ENSG00000205339_IPO7	5091	0.346624401566877	0.0372195411223716	0.547614278287939	0.058791511437596	0.00975026758521709
ENSG00000213931_HBE1	8744	0.464794970757738	0.0705292099548948	0.397472051186593	0.060306556058849	0.00689721204192428
ENSG00000010626_LRRC23	5303	0.000265206442508932	5.36504743707741e-05	0.823467151868317	0.16657531645882	0.00963867475598311
ENSG00000076067_RBMS2	2705	0.255533604531491	0.0513284543905834	0.567899041965405	0.114061412407769	0.011177486704752
ENSG00000089127_OAS1	4072	0.00201125322735331	0.000290308014768432	0.867533361153242	0.125216422974046	0.0049486546305902
ENSG00000089163_SIRT4	4849	0.0013154251165391	0.524203712251077	0.00100834234882394	0.401757926506714	0.0717145937768455
ENSG00000110906_KCTD10	3859	1.5859877455918e-05	1.15227290790445e-06	0.926749574412912	0.0673255346229379	0.00590787881378623
ENSG00000110931_CAMKK2	4925	0.000812192141167295	0.323895967776679	0.00162066492533778	0.646281294761104	0.0273898803957112
ENSG00000111321_LTBR	4964	0.537265787831888	0.100444039164218	0.296757903312832	0.0554700430354573	0.0100622266556046
ENSG00000111358_GTF2H3	4693	0.230865849226991	0.397851585443245	0.119566664594034	0.206003763062644	0.0457121376730856
ENSG00000111364_DDX55	4628	0.118359216737114	0.203918130463295	0.235324912719138	0.40539839957488	0.0369993405055727
ENSG00000111371_SLC38A1	3742	0.00843917972784784	0.00436404614501891	0.647657273935517	0.334910175284016	0.00462932490760032
ENSG00000111581_NUP107	5092	0.493684172635589	0.061725872622726	0.388481022106387	0.0485646632593135	0.00754426937598374
ENSG00000111666_CHPT1	4667	0.0369113395368209	0.00344962594574783	0.871163328772326	0.0814093129537025	0.00706639279140324
ENSG00000111711_GOLT1B	5624	0.184834474569378	0.421450201545517	0.108734371613073	0.24789351608363	0.0370874361884022
ENSG00000111725_PRKAB1	4668	0.0112269344607503	0.62779547795795	0.00537511636220987	0.300514382365474	0.0550880888536162
ENSG00000111780_ILMN_16367	4828	0.00110002745011916	0.438371473724996	0.00130371217177526	0.519502063249687	0.039722723403423
ENSG00000123297_TSFM	3935	0.213555337374797	0.0249190474325733	0.673864154539223	0.0786218812699663	0.00903957938344084
ENSG00000123427_FAM119B	3939	0.00151264108993797	0.000176774597958443	0.884909293509313	0.10340480933755	0.00999648146524084
ENSG00000127337_YEATS4	5353	0.101738998494645	0.0123407927791572	0.784465176703724	0.0951481799367257	0.00630685208574746
ENSG00000134545_KLRC1	5983	0.583913645174911	0.0399207609679896	0.348309367533085	0.0238090202210759	0.00404720610293765
ENSG00000135426_KIAA0748	4461	0.454225055652804	0.122922999043847	0.31924909346837	0.0863783971050761	0.0172244547299031
ENSG00000136026_CKAP4	4630	0.64428511554298	0.0471776797076492	0.283376403097265	0.0207457790444421	0.00441502260766391
ENSG00000136048_ILMN_20048	4586	0.591389416909659	0.0810500605469261	0.280505301004201	0.0384346978382121	0.00862052370100263
ENSG00000139187_KLRG1	5551	0.278976269661346	0.0196569264460126	0.650739880016489	0.0458469549205353	0.00477996895561675
ENSG00000139190_VAMP1	4901	0.143355934355429	0.0268628087075115	0.6906669403805	0.129411195870797	0.00970312068576194
ENSG00000139192_TAPBPL	4914	0.0309289723943009	0.00579186667312981	0.802097611394678	0.150192592487831	0.0109889570500603
ENSG00000139197_PEX5	5062	0.0525192403950708	0.0102349069712287	0.778007457135195	0.151609833663461	0.00762856183504488
ENSG00000150045_KLRF1	5781	0.587219882993156	0.0427861300280487	0.340957365722743	0.0248387043865668	0.00419791686948544
ENSG00000155957_TMBIM4	4036	0.0182776154187367	0.613925511477304	0.00907523397488901	0.304773433932328	0.0539482051967425
ENSG00000157895_C12orf43	4738	0.00107613826342046	0.429155967544216	0.00133355245758224	0.531774181120722	0.0366601606140596
ENSG00000165714_LOH12CR1	5264	0.481987627571802	0.0508702522452031	0.412740153757596	0.0435508391159636	0.0108511273094353
ENSG00000166888_STAT6	2986	0.214738129117212	0.0138435868989169	0.72020772912995	0.0464250605906857	0.00478549426323576
ENSG00000166896_XRCC6BP1	3979	0.313869188405345	0.0361712454417992	0.577080944181189	0.066498192950146	0.00638042902152055
ENSG00000171840_NINJ2	4406	0.639953283121798	0.0609348550942728	0.267851628738037	0.0254984439308686	0.0057617891150236
ENSG00000176422_SPRYD4	2842	0.00314514864019858	0.00064074834602296	0.823616587074529	0.167787248645304	0.00481026729394558
ENSG00000177627_C12orf54	4853	0.38966716898173	0.0514761396723416	0.487388099134042	0.064378261741203	0.00709033047068343
ENSG00000184752_NDUFA12	6819	0.26324227298972	0.04750703899166	0.571484541996084	0.1031205313894	0.0146456146331357
ENSG00000185163_DDX51	6071	0.428690314000298	0.134932146692221	0.321897042599261	0.101305323410193	0.0131751732980262
ENSG00000185480_C12orf48	4506	0.472646026222057	0.0611275583024905	0.406201834920752	0.0525267984335236	0.0074977821211762
ENSG00000186081_KRT5	5062	0.57956168163473	0.0563914057417905	0.326174361438907	0.0317306539284958	0.00614189725607674
ENSG00000186611_ILMN_34849	5453	0.534203786342165	0.040111480806341	0.391193584240724	0.0293682255012406	0.00512292310952918
ENSG00000032742_IFT88	5626	0.354489522071433	0.0375708533703389	0.5445978564534	0.057714008327205	0.00562775977762314
ENSG00000102796_DHRS12	3680	0.322373826495118	0.0139233795201272	0.632023146205279	0.0272927986134205	0.00438684916605605
ENSG00000122034_GTF3A	6040	0.392133749227304	0.11454476287225	0.371497111343071	0.108503348629729	0.0133210279276472
ENSG00000136111_TBC1D4	5818	0.0140399001640066	0.00526928118940248	0.707401118805145	0.265485209358591	0.00780449048285453
ENSG00000139617_ILMN_28859	4622	0.000838899396161697	0.000400948589720057	0.518227777403675	0.247451799703292	0.233080574907152
ENSG00000151287_C13orf27	5592	0.482531764602739	0.0664440054908778	0.38972212690796	0.053656591829782	0.00764551116864098
ENSG00000169062_UPF3A	2854	0.683695949198207	0.0613309237658477	0.228164318560193	0.0204611253860612	0.00634768308969071
ENSG00000174032_SLC25A30	4296	0.575059974509918	0.0545086713387426	0.332555799892736	0.0315158738285083	0.00635968043009459
ENSG00000089916_C14orf118	4763	0.0395440432598992	0.0190425326485755	0.630387746668874	0.303557323144349	0.00746835427830229
ENSG00000092020_PPP2R3C	5297	0.250610198633148	0.0366261535259401	0.615598733409154	0.0899612566969978	0.00720365773476035
ENSG00000092094_OSGEP	5882	0.0746911421656382	0.00640689102844005	0.840204553108528	0.072064818681331	0.00663259501606206
ENSG00000092203_TOX4	7039	0.39661143130133	0.0433283363760151	0.499707632792488	0.0545854490740837	0.00576715045608321
ENSG00000100439_ABHD4	6335	0.523185304170569	0.0536220622648908	0.378802355728327	0.0388184611655889	0.00557181667062458
ENSG00000100445_C14orf124	5776	0.186727632613996	0.0867926381159628	0.488829295141761	0.227201686487987	0.0104487476402924
ENSG00000100490_CDKL1	4391	0.0703214251649074	0.00638531614779246	0.841464702202297	0.0764011320013198	0.0054274244836837
ENSG00000100744_C14orf129	6047	0.129997964565237	0.0180771836498673	0.743076404706934	0.10332477598933	0.00552367108863167
ENSG00000100814_CCNB1IP1	5618	0.395699774073243	0.0325689618588406	0.523533661820913	0.0430855060463015	0.00511209620070176
ENSG00000100908_C14orf122	5388	0.367917028497229	0.16965069932797	0.301395218212177	0.138954658509016	0.022082395453609
ENSG00000100931_CHMP4A	5468	0.425065605426066	0.196277404387919	0.246564328632081	0.113834770490393	0.018257891063541
ENSG00000119599_WDR21A	5517	0.378628532620471	0.0483435605640125	0.497688652807309	0.0635334356416297	0.0118058183665778
ENSG00000119632_FAM14A	6354	0.558599291311563	0.0518756501388526	0.351762581521413	0.0326621674345155	0.00510030959365647
ENSG00000119684_MLH3	3777	0.00090262075339853	0.000172850251735075	0.834812517784473	0.159860845340422	0.00425116586997147
ENSG00000119718_EIF2B2	3821	0.0048854833305553	0.000934490887805123	0.830934085855953	0.158936019840657	0.0043099200850297
ENSG00000125375_ATP5S	4402	0.585047919314213	0.05334759367566	0.32608523596373	0.0297282908090235	0.00579096023737374
ENSG00000129514_FOXA1	4565	0.663888325498844	0.0359679562668237	0.281550069357053	0.0152503977661698	0.00334325111110942
ENSG00000134007_ADAM20	4979	0.610753668321681	0.0463728255200134	0.314307019693379	0.0238597501469434	0.00470673631798374
ENSG00000139998_RAB15	4653	0.509361010967649	0.0796131851693285	0.347506733387089	0.054306129845769	0.00921294063016445
ENSG00000140092_FBLN5	5305	0.303649169949678	0.227346562511425	0.256737000946224	0.19220267273254	0.0200645938601322
ENSG00000140104_C14orf79	4634	0.602449627932107	0.0464625842145719	0.321182795094376	0.0247653672740991	0.00513962548484631
ENSG00000155465_SLC7A7	6222	0.49726006916581	0.055314188886742	0.397251816661166	0.0441834858224438	0.00599043946383809
ENSG00000157326_DHRS4	5231	0.541864051488969	0.0481630233756387	0.371211180706546	0.032988947418401	0.00577279701044542
ENSG00000165501_PPIL5	4246	0.550127021298226	0.0424717011047111	0.373292746792191	0.0288141916204406	0.00529433918443119
ENSG00000165819_METTL3	6992	0.446774637536009	0.0488231591064888	0.446747598550045	0.0488113610649514	0.00884324374250609
ENSG00000166166_C14orf172	5009	0.374839779533296	0.111304196495454	0.385361247244801	0.114414340256961	0.0140804364694877
ENSG00000177465_ACOT4	5135	0.436807336653458	0.113151840377284	0.347320768577376	0.0899582182001659	0.0127618361917165
ENSG00000182512_GLRX5	6815	0.281435503284065	0.040348299313335	0.587232929147492	0.0841824706888186	0.00680079756628978
ENSG00000183648_NDUFB1	5574	0.244765065467435	0.181234935117633	0.31998404578941	0.236913309244963	0.017102644380559
ENSG00000184990_SIVA1	5003	0.347717181717546	0.0434210873083993	0.533041355572618	0.0665541262325613	0.00926624916887543
ENSG00000187630_DHRS4L2	5287	0.563274689878947	0.0525180412765735	0.346217691134789	0.0322745832692796	0.00571499444041084
ENSG00000197195_CHURC1	4687	4.92716057980424e-09	7.71326323363685e-10	0.8602449933689	0.13466265334086	0.00509234759175328
ENSG00000198805_NP	5895	0.536251311568188	0.046101872622485	0.379884499625721	0.0326538080020384	0.00510850818156761
ENSG00000198894_KIAA1737	6260	0.20600674066794	0.116372721248846	0.424553288487773	0.239815898589802	0.0132513510056377
ENSG00000205659_LIN52	4452	0.000295111163597504	6.98397545058739e-05	0.803590601277118	0.19016846249877	0.00587598530600936
ENSG00000051180_RAD51	3830	0.000492313386478631	0.000137792333274873	0.77688042184547	0.217434016772982	0.00505545566179428
ENSG00000064726_BTBD1	2564	0.64029713739499	0.0799663972578855	0.240919483602856	0.0300795794240379	0.00873740232023058
ENSG00000074696_PTPLAD1	3925	0.0729877301807652	0.00752491679323236	0.828278424004438	0.0853883437054042	0.00582058531615989
ENSG00000103657_HERC1	4371	0.383799596114391	0.229364227683509	0.221655059122362	0.132431541586998	0.0327495754927405
ENSG00000103671_TRIP4	3630	0.353063593683847	0.201095564159576	0.26791125777203	0.152569715041188	0.0253598693433574
ENSG00000103811_CTSH	5683	0.273126236731871	0.0270800633186115	0.630575215879143	0.062513897525796	0.00670458654457878
ENSG00000103932_RPAP1	3948	0.100359699671763	0.0236252201486584	0.49072778386477	0.115249956889198	0.270037339425611
ENSG00000104047_DTWD1	4366	0.136237469712458	0.0103489761291599	0.788507010147992	0.0598921654716142	0.00501437853877625
ENSG00000104055_TGM5	2252	0.127659491996604	0.010872881561957	0.780626386165442	0.0664723302626667	0.0143689100133303
ENSG00000136371_MTHFS	5750	0.410369716089321	0.072478596533675	0.432394301035928	0.0763601330244443	0.00839725331663171
ENSG00000137806_NDUFAF1	3995	0.135146260532094	0.0320889424123505	0.666696415181984	0.158291704114865	0.00777667775870638
ENSG00000140264_SERF2	2118	0.627563276913854	0.0522694984019999	0.287475155578915	0.023934935459459	0.00875713364577199
ENSG00000140400_MAN2C1	3058	0.302271490923637	0.0299802910666443	0.586148701319739	0.0581126894300662	0.0234868272599136
ENSG00000140471_LINS1	7122	0.390961591423541	0.0513505605361047	0.487079814159358	0.0639684977448266	0.00663953613616978
ENSG00000166140_ZFYVE19	3645	0.121323033132889	0.0325697269299251	0.491774064714167	0.131796475563378	0.222536699659641
ENSG00000166762_CATSPER2	2034	0.396468902504653	0.0330153179873879	0.52028345848378	0.0433188649767725	0.00691345604740648
ENSG00000166938_DIS3L	5095	0.116917458517923	0.0156537979917926	0.662804171313517	0.088625260868144	0.115999311308624
ENSG00000168803_ADAL	2198	0.623710334646408	0.0530825833991865	0.285416934069161	0.0242776806791373	0.0135124672061072
ENSG00000168970_PLA2G4B	3646	0.144943982945677	0.0172773467624042	0.661763864676459	0.0787851325504779	0.0972296730649823
ENSG00000169118_CSNK1G1	3633	0.419707080874816	0.239936300431285	0.201433146859493	0.115130623753516	0.0237928480808896
ENSG00000171763_SPATA5L1	3841	0.353090505525493	0.0163259385303169	0.598695339155034	0.0276778233981594	0.00421039339099751
ENSG00000172345_STARD5	4420	0.637356332999686	0.0490499796353192	0.286692076317458	0.0220585456182532	0.00484306542928375
ENSG00000188659_ILMN_4387	2685	0.732969064893517	0.0331749342584783	0.220311703423879	0.00996795810534757	0.00357633931877785
ENSG00000047578_KIAA0556	4543	0.605139789281778	0.0763943018398992	0.275935325291362	0.03482703530374	0.00770354828322098
ENSG00000063854_HAGH	5784	0.106846888398953	0.0179112202330552	0.69776377961942	0.116908683628152	0.0605694281204199
ENSG00000070761_C16orf80	5888	0.435025675785311	0.152585692216095	0.292883508976523	0.102712391874306	0.0167927311477643
ENSG00000086504_MRPL28	4520	0.508239570121366	0.047590882813471	0.400700569722206	0.0375151188363779	0.00595385850657925
ENSG00000090857_ILMN_138245	2884	0.633770876351857	0.125112614250188	0.190871318964242	0.0376673007416192	0.0125778896920942
ENSG00000090857_ILMN_8209	2884	0.590961083073797	0.11666153933908	0.232914421083917	0.0459661043029018	0.0134968522003043
ENSG00000103042_ILMN_16502	5579	0.33712305566155	0.108781965977435	0.405423198450559	0.130803004611028	0.0178687752994277
ENSG00000103111_MON1B	8518	0.0535500126835276	0.00843426124591118	0.804570564624467	0.126715150951832	0.00673001049426304
ENSG00000103126_AXIN1	4262	0.580204011310487	0.0522259717756088	0.331704087315351	0.0298517047227362	0.00601422487581703
ENSG00000103174_NAGPA	7087	0.342360214021663	0.0773744496735848	0.464298713250912	0.104921876634655	0.0110447464191851
ENSG00000103202_DECR2	4594	0.371257374088737	0.0352270384389816	0.536929669609243	0.0509413356812556	0.0056445821817824
ENSG00000103248_MTHFSD	7661	0.462553821228374	0.0803811147495196	0.382061698502427	0.066384834120584	0.00861853139909555
ENSG00000103275_UBE2I	6774	0.0655025356380769	0.0113612666916342	0.781471656087643	0.135538365503166	0.0061261760794796
ENSG00000103540_ILMN_12815	4908	0.240177417427714	0.0680036117090359	0.527670290216008	0.149389318300548	0.0147593623466943
ENSG00000118894_FAM86B1	7286	0.195398502945019	0.0450231313688785	0.611469733990962	0.140885781685008	0.00722285001013259
ENSG00000125124_BBS2	5621	5.78383521757625e-05	8.72498895022644e-06	0.863681003982762	0.130281406341721	0.00597102633439047
ENSG00000125170_DOK4	5714	0.417744107644376	0.145635745404294	0.308172311887981	0.107415322743175	0.0210325123201744
ENSG00000127561_SYNGR3	5414	0.0758557873011049	0.0121396764382505	0.774252987044699	0.123894694865799	0.0138568543501466
ENSG00000127586_CHTF18	5646	0.39652725177109	0.0536784325636526	0.478116997458902	0.0647163863059068	0.00696093190044774
ENSG00000129925_TMEM8	4538	0.185737031177516	0.017452171491791	0.723583356009749	0.0679838953868324	0.00524354593411087
ENSG00000130731_C16orf13	5390	0.529348975529974	0.0664877574601833	0.352354967228838	0.0442492406778697	0.00755905910313524
ENSG00000131148_COX4NB	8306	0.348160294792085	0.174392178907778	0.3067254778949	0.153620533841198	0.0171015145640393
ENSG00000132603_NIP7	3577	0.082780741408544	0.0175596512396846	0.542696864343615	0.114876085813785	0.242086657194371
ENSG00000135698_MPHOSPH6	8943	0.00499307292550219	0.146221351656877	0.027635746210259	0.80929660776084	0.0118532214465218
ENSG00000140829_DHX38	3609	0.0816358812292675	0.00564945036455415	0.825091413165907	0.0570682711044776	0.0305549841357941
ENSG00000141076_CIRH1A	3782	0.449607336764275	0.205664305130209	0.215436642231418	0.0985166099144496	0.0307751059596487
ENSG00000153406_NMRAL1	5628	0.5272987342505	0.0710407567322727	0.346909167840941	0.0467296019264191	0.00802173924986726
ENSG00000155393_HEATR3	4173	0.271603629176591	0.0201390334355994	0.652508023635769	0.0483751933174019	0.00737412043463798
ENSG00000159461_AMFR	5785	0.00010479769407449	1.86155571973229e-05	0.832414329221151	0.147844862776664	0.0196173947509124
ENSG00000161981_C16orf33	3427	0.261509621782228	0.0175636933451858	0.670075500850123	0.0449982296290535	0.0058529543934092
ENSG00000162076_FLYWCH2	4042	0.445807135127481	0.0367628028366159	0.473136489760081	0.0390111938448231	0.00528237843099856
ENSG00000166451_CENPN	7884	0.000394331234627205	0.0115468536719064	0.0325108547594038	0.951983114602404	0.00356484573165885
ENSG00000166501_PRKCB1	5242	0.400306492234919	0.0898304221495188	0.402672373803066	0.0903444894750379	0.016846222337459
ENSG00000167515_TRAPPC2L	7197	0.33735003200634	0.167071408783606	0.319741659739158	0.158333421291928	0.017503478178968
ENSG00000167526_RPL13	5323	0.233792431965177	0.0896951624864476	0.323660113286975	0.123944257913048	0.228908034348352
ENSG00000168748_CA7	3140	0.675624349263336	0.0783251056746446	0.213222125115288	0.0247107153274298	0.00811770461930155
ENSG00000168807_SNTB2	3746	0.288898779793004	0.115980556373748	0.358587974455037	0.143865132528111	0.0926675568501004
ENSG00000169682_SPNS1	2603	0.0328942800091184	0.0123362855803624	0.68457990903351	0.256723366447677	0.0134661589293332
ENSG00000171490_RSL1D1	7466	0.468921443245281	0.0908315124501862	0.361058349258321	0.0699288426129436	0.00925985243326774
ENSG00000174177_ILMN_138331	7204	0.169984358257698	0.0833362145488673	0.492849639809825	0.241611327049999	0.0122184603336109
ENSG00000175643_C16orf75	6493	0.230802921285758	0.0219114929742795	0.67645132365556	0.0642129229506443	0.00662133913375855
ENSG00000178952_TUFM	2870	0.465967021865178	0.0309851705141344	0.463855445824929	0.0308364021635163	0.0083559596322426
ENSG00000180185_FAHD1	5699	2.32412503190738e-05	3.86412141024056e-06	0.833171085165907	0.138495834696822	0.0283059747655406
ENSG00000182108_ILMN_32084	7187	0.29609604724979	0.0373733810626319	0.586347914747944	0.0740029273040281	0.00617972963560539
ENSG00000186153_WWOX	10530	0.197371455998696	0.0393351054058809	0.629663686770866	0.125480551098223	0.00814920072633385
ENSG00000187741_FANCA	4659	7.75836603853714e-08	1.84388714729793e-08	0.801768110657671	0.190544022087738	0.00768777123205863
ENSG00000197912_SPG7	5579	0.00210770818154771	0.000822573625528848	0.709418811603992	0.276853528047646	0.0107973785412856
ENSG00000002919_SNX11	4499	0.00216363327650067	0.0936707113536545	0.0201670747955753	0.873087253015315	0.0109113275589544
ENSG00000005156_LIG3	4969	0.311977778089412	0.0288449573373744	0.597841438908794	0.0552693794700093	0.00606644619441074
ENSG00000006282_SPATA20	4043	0.000971299660167782	0.0046157461341003	0.0873860204334381	0.414777829256653	0.492249104515641
ENSG00000007312_CD79B	2758	0.0244707775693967	0.0259141127631203	0.456008832123442	0.482894429319179	0.010711848224862
