gene	nsnps	PP.H0.abf	PP.H1.abf	PP.H2.abf	PP.H3.abf	PP.H4.abf
ENSG00000186081_KRT5	4834	0.472392446866665	0.169501774974302	0.251107708128409	0.0900844470567153	0.0169136229739082
ENSG00000186611_ILMN_34849	5136	0.506457428334209	0.0795064265466634	0.35023866186634	0.0549735356459071	0.00882394760688078
ENSG00000032742_IFT88	5336	0.272381817058236	0.127687228597408	0.398770296956702	0.18692141827021	0.0142392391174441
ENSG00000102796_DHRS12	3464	0.277202787509214	0.05933315526215	0.537261161507536	0.114985461345379	0.0112174343757205
ENSG00000122034_GTF3A	5786	0.000980542376724173	0.500254852568642	0.000886613310880514	0.452288365180873	0.0455896265628811
ENSG00000136111_TBC1D4	5585	0.0274613136412281	0.00358861186196233	0.852231891297714	0.111363296817958	0.00535488638113724
ENSG00000139617_ILMN_28859	4414	0.00148073486880141	0.000228202613463205	0.85612114577698	0.131930384697034	0.0102395320437212
ENSG00000151287_C13orf27	5352	0.500842176682308	0.0563778286182602	0.39187867477383	0.0441054410575272	0.00679587886807482
ENSG00000169062_UPF3A	2698	0.697438389757417	0.057494325504518	0.220057819561823	0.0181339037439665	0.00687556143227518
ENSG00000174032_SLC25A30	4106	0.489832145515562	0.146001776952689	0.27005365475999	0.0804798871905022	0.0136325355812563
ENSG00000089916_C14orf118	4530	0.0522275886306203	0.00730954277924379	0.817013619399961	0.114336507241884	0.00911274194829158
ENSG00000092020_PPP2R3C	5012	0.260080816059407	0.0315878930192565	0.620658110743011	0.0753691958922982	0.0123039842860266
ENSG00000092094_OSGEP	5680	0.0702812681896754	0.0101846478221155	0.787194974057012	0.114056260547768	0.0182828493834288
ENSG00000092203_TOX4	6668	0.372162769219138	0.0909473171769437	0.423320342831219	0.103438824041796	0.0101307467309036
ENSG00000100439_ABHD4	5986	0.481770277270859	0.104462135201148	0.331424945731351	0.0718523022057379	0.0104903395909042
ENSG00000100445_C14orf124	5434	0.260702360633754	0.0359414308287371	0.611221375720489	0.0842574539480126	0.00787737886900715
ENSG00000100490_CDKL1	4198	0.0745236701266522	0.00699592908927093	0.834240923800135	0.0783086548169315	0.00593082216701068
ENSG00000100744_C14orf129	5776	0.122522552811676	0.0279655753720594	0.685318515710815	0.15641506930467	0.00777828680077942
ENSG00000100814_CCNB1IP1	5447	0.378959194484477	0.0530224977830721	0.491144741320862	0.068710900855991	0.00816266555559875
ENSG00000100908_C14orf122	5071	0.495672169835717	0.0666013970971607	0.379402908944522	0.0509714305296216	0.00735209359297855
ENSG00000100931_CHMP4A	5141	0.565683850526533	0.0764767282398095	0.308319391127488	0.0416749044603165	0.00784512564585235
ENSG00000119599_WDR21A	5250	0.377026401118318	0.0633203336351562	0.469983949207535	0.0789214977186449	0.0107478183203461
ENSG00000119632_FAM14A	6092	0.387368408354949	0.223777168221494	0.234137451650162	0.135238365799501	0.019478605973894
ENSG00000119684_MLH3	3623	0.00106918406809557	0.00012177506110502	0.891315508285528	0.101510681794852	0.00598285079041877
ENSG00000119718_EIF2B2	3665	0.00578849828456498	0.000663392428309846	0.886035551432009	0.101538372402794	0.00597418545232229
ENSG00000125375_ATP5S	4206	0.593228652296795	0.0557453958199501	0.315314937619624	0.0296238977763442	0.00608711648728688
ENSG00000129514_FOXA1	4329	0.592413676222684	0.112742496859382	0.238540929229913	0.0453859079722191	0.0109169897158017
ENSG00000134007_ADAM20	4780	0.593179809020541	0.0710952496608526	0.293334707635142	0.0351502349462528	0.00723999873721148
ENSG00000139998_RAB15	4446	0.54772218479123	0.0518191232167523	0.356317762394227	0.0337002150641102	0.0104407145336802
ENSG00000140092_FBLN5	5089	0.497760128497214	0.0483505374135553	0.406765622124466	0.0395040553553179	0.00761965660944724
ENSG00000140104_C14orf79	4896	0.527956510127613	0.107355930116203	0.292677074748792	0.0595011418394859	0.0125093431679062
ENSG00000155465_SLC7A7	5882	0.46268469902954	0.098769501290718	0.353406919411254	0.0754322201123345	0.00970666015615403
ENSG00000157326_DHRS4	4912	0.534222273898922	0.0699740199027687	0.342756139447629	0.0448870565095616	0.00816051024111862
ENSG00000165501_PPIL5	4036	0.559402567540123	0.0436478601523457	0.361934533160607	0.0282334675877649	0.00678157155915988
ENSG00000165819_METTL3	6626	0.40840392382893	0.0995050943876459	0.386234843611629	0.0940919707062255	0.01176416746557
ENSG00000166166_C14orf172	4783	0.447138018407475	0.0546035445735098	0.437295875074461	0.0533940744582059	0.007568487486348
ENSG00000177465_ACOT4	4916	0.483761550281007	0.0797410031702993	0.36426302530297	0.0600312190967796	0.0122032021489439
ENSG00000182512_GLRX5	6493	0.199774933997219	0.142493870302372	0.375559291181518	0.267861623188958	0.0143102813299338
ENSG00000183648_NDUFB1	5353	0.394629390723248	0.041187078989242	0.505049488476799	0.052705086365922	0.0064289554447889
ENSG00000184990_SIVA1	4730	0.331514624976361	0.0667219934440304	0.480420933339663	0.0966668123095853	0.0246756359303611
ENSG00000187630_DHRS4L2	4972	0.554730198480071	0.0737322220848741	0.320830591228838	0.04263527539344	0.00807171281277644
ENSG00000197195_CHURC1	4473	5.43321699302638e-09	5.1359104387729e-10	0.908047683447453	0.0858297935213728	0.00612251708436577
ENSG00000198805_NP	5692	0.5151022556773	0.0747700861350778	0.350566295849204	0.0508780519889059	0.00868331034951198
ENSG00000198894_KIAA1737	5953	0.317830168120609	0.0298170012766536	0.589597865106354	0.05530523628969	0.0074497292066933
ENSG00000205659_LIN52	4237	0.000324144284212117	4.95057012684897e-05	0.861479194225389	0.131564862015368	0.00658229377376232
ENSG00000051180_RAD51	3631	0.000166347244595126	0.000506860352680318	0.246455191138113	0.750947485381098	0.00192411588351423
ENSG00000064726_BTBD1	2439	0.686455281564834	0.0480092423646132	0.242667596456703	0.0169657605153125	0.00590211909853685
ENSG00000074696_PTPLAD1	3760	0.0814560494405332	0.00751113383814984	0.827351982082466	0.076283455311936	0.00739737932691442
ENSG00000103657_HERC1	4225	0.408918906171229	0.217216209225698	0.228809144846167	0.121519034032853	0.0235367057240539
ENSG00000103671_TRIP4	3482	0.526770673895219	0.0475916667918094	0.383200774866568	0.034612864821988	0.00782401962441487
ENSG00000103811_CTSH	5399	0.281403966964081	0.0224920074233283	0.639154940964947	0.0510803964840522	0.00586868816359161
ENSG00000103932_RPAP1	3731	0.0430311647235188	0.124931750282629	0.207926732213456	0.603650176044204	0.0204601767361927
ENSG00000104047_DTWD1	4149	0.139965764749171	0.0121516382714404	0.774115581194645	0.0672011011875747	0.00656591459716933
ENSG00000104055_TGM5	2116	0.131873187225717	0.00727811879428913	0.794767976324867	0.0438412316811287	0.0222394859739989
ENSG00000136371_MTHFS	5522	0.44672786527213	0.0467556697129736	0.452278845557986	0.0473297414895229	0.00690787796738732
ENSG00000137806_NDUFAF1	3786	0.0224449559279214	0.0651505459409456	0.105639573466189	0.306137349634322	0.500627575030622
ENSG00000140264_SERF2	2015	0.662597613223397	0.0344704370613942	0.282025664869706	0.0146656321953303	0.0062406526501723
ENSG00000140400_MAN2C1	2891	0.338539849560962	0.0176254301829119	0.606679791355635	0.0315800488501829	0.00557488005030824
ENSG00000140471_LINS1	6703	0.401052719001962	0.057002471414607	0.468130014289091	0.0665290235300135	0.0072857717643269
ENSG00000166140_ZFYVE19	3458	0.0515366941697527	0.156793038086741	0.192012761384344	0.584155926057472	0.0155015803016913
ENSG00000166762_CATSPER2	1929	0.424458186444404	0.0214539340351284	0.519466377307206	0.0262476809519352	0.00837382126132653
ENSG00000166938_DIS3L	4904	0.0599831334640785	0.0921830715292638	0.327891474373073	0.503892991269023	0.016049329364562
ENSG00000168803_ADAL	2074	0.658571862440642	0.0362272584165277	0.28454379325451	0.0156474074941954	0.00500967839412496
ENSG00000168970_PLA2G4B	3458	0.0455697928881678	0.13236678556376	0.206078626864754	0.598580124144736	0.0174046705385816
ENSG00000169118_CSNK1G1	3492	0.623922118516096	0.056227279134382	0.287316000494622	0.025886001267328	0.00664860058757182
ENSG00000171763_SPATA5L1	3607	0.348783211977372	0.032638029646385	0.556508019099382	0.052066255502601	0.0100044837742603
ENSG00000172345_STARD5	4212	0.646534793790442	0.0498680012624454	0.277188687373229	0.021374861044612	0.00503365652927217
ENSG00000188659_ILMN_4387	2560	0.726720055047695	0.0450642949640172	0.209733455365701	0.0130002004977422	0.00548199412484446
ENSG00000047578_KIAA0556	4343	0.249221626954607	0.422411470082893	0.108524360206007	0.183904497199151	0.0359380455573422
ENSG00000063854_HAGH	5470	0.126363343606561	0.0133745958106056	0.77129370075715	0.0816282133650995	0.00734014646058404
ENSG00000070761_C16orf80	5586	0.5332991875542	0.0710351406202114	0.342467779027633	0.045608919374711	0.00758897342324448
ENSG00000086504_MRPL28	4267	0.499242035392081	0.0656798669052958	0.376979548510269	0.0495866038840862	0.00851194530826801
ENSG00000090857_ILMN_138245	2627	0.0654940982570531	0.67172695926202	0.0179856823739755	0.184406122866537	0.0603871372404146
ENSG00000090857_ILMN_8209	2627	0.0618269243847687	0.634115332873234	0.0221428998068386	0.227049303421076	0.0548655395140823
ENSG00000103042_ILMN_16502	5255	0.416195967483772	0.0506932489852239	0.468481802071626	0.0570541617007648	0.00757481975861328
ENSG00000103111_MON1B	8139	0.0526141555166912	0.0101712515994134	0.759686360794242	0.146830180668369	0.0306980514212844
ENSG00000103126_AXIN1	4021	0.573228662880509	0.0725843914384421	0.307184746972722	0.0388887864848332	0.00811341222349376
ENSG00000103174_NAGPA	6771	0.381168821579672	0.058913525707753	0.472201460581844	0.0729688003494449	0.0147473917812861
ENSG00000103202_DECR2	4339	0.379781548221451	0.0507578990256881	0.495728748840476	0.0662467864067171	0.00748501750566766
ENSG00000103248_MTHFSD	7317	0.019344966421119	0.509800980384383	0.0153191204011615	0.403655339593941	0.0518795931993955
ENSG00000103275_UBE2I	6396	0.0678749177966479	0.00927415179461619	0.804729337291299	0.109946758001488	0.00817483511594951
ENSG00000103540_ILMN_12815	4644	0.201282005410657	0.119374910008112	0.416003668607568	0.24670388179053	0.0166355341831326
ENSG00000118894_FAM86B1	6953	0.214760576243089	0.0305971768049244	0.654506542046177	0.0932413765474795	0.00689432835833021
ENSG00000125124_BBS2	5413	6.0104514394051e-05	1.00844134306876e-05	0.844284249050236	0.141641102586616	0.0140044594353235
ENSG00000125170_DOK4	5506	0.488734952555152	0.0870571928768061	0.350083513765417	0.0623477657935647	0.0117765750090598
ENSG00000127561_SYNGR3	5114	0.0821070833985499	0.00879679326238597	0.812881390017683	0.0870813981859586	0.00913333513542225
ENSG00000127586_CHTF18	5328	0.405002327093072	0.0601507903624662	0.458883471599042	0.0681453792575008	0.00781803168791976
ENSG00000129925_TMEM8	4285	0.188714635621738	0.0249013135850918	0.687478385210908	0.0907060939791268	0.00819957160313586
ENSG00000130731_C16orf13	5096	0.537257817458364	0.0778929603830652	0.32888687442203	0.0476745405247383	0.00828780721180202
ENSG00000131148_COX4NB	7907	0.018961218439378	0.500590174492306	0.015946802240872	0.420963821954187	0.0435379828732571
ENSG00000132603_NIP7	3409	0.00385629684017006	0.129588616160344	0.0245352160454445	0.82447414313917	0.017545727814871
ENSG00000135698_MPHOSPH6	8516	0.132994142352476	0.0283771112134827	0.682344652552644	0.14558195140533	0.0107021424760677
ENSG00000140829_DHX38	3419	0.0543051996350826	0.0368360151343876	0.514964049297902	0.349263052314811	0.0446316836178171
ENSG00000141076_CIRH1A	3616	0.0187122581095869	0.628783564115936	0.0086022818475875	0.289005537073534	0.0548963588533568
ENSG00000153406_NMRAL1	5389	0.489975589686319	0.116303211876035	0.308637956466832	0.0732481116905982	0.0118351302802162
ENSG00000155393_HEATR3	3992	0.0796810884834983	0.217367915015764	0.182782590423003	0.498604538481101	0.0215638675966344
ENSG00000159461_AMFR	5553	0.000117969670781137	1.91049584729527e-05	0.848314671597826	0.1373687297064	0.0141795240665199
ENSG00000161981_C16orf33	3236	0.253876485463618	0.0281903792136968	0.631624660090389	0.0701192494942141	0.016189225738082
ENSG00000162076_FLYWCH2	3844	0.434890044017453	0.0516831450328708	0.452274920777696	0.0537417861510804	0.00741010402089967
ENSG00000166451_CENPN	7482	0.00995859064786281	0.00248078287999142	0.784707868000404	0.195471066369998	0.00738169210174386
ENSG00000166501_PRKCB1	4987	0.0723385621813033	0.148828106323334	0.0679724272133316	0.139273708581763	0.571587195700268
ENSG00000167515_TRAPPC2L	6802	0.457515013178488	0.0642488496237492	0.412188710519701	0.0578755034009593	0.00817192327710228
ENSG00000167526_RPL13	5022	0.390356359863687	0.0359647151094592	0.519276230541882	0.0478359269504472	0.00656676753452451
ENSG00000168748_CA7	3026	0.681155545458515	0.0797478603638334	0.207024334483355	0.0242300103650552	0.00784224932924142
ENSG00000168807_SNTB2	3581	0.0126442944908532	0.424884314712984	0.0150444910551901	0.50549582564409	0.0419310740968823
ENSG00000169682_SPNS1	2425	0.025556646463152	0.0157327640088045	0.464738697190013	0.285886737935621	0.208085154402409
ENSG00000171490_RSL1D1	7028	0.347297820356164	0.221129611674882	0.251684054726848	0.160231268688215	0.019657244553891
ENSG00000174177_ILMN_138331	6808	0.222226063284679	0.0312024407443006	0.59320364638609	0.0832207205220185	0.0701471290629114
ENSG00000175643_C16orf75	6199	0.123163420144923	0.0766354542901858	0.350854706949551	0.218079574355917	0.231266844259424
ENSG00000178952_TUFM	2681	0.20409220987812	0.126282697108373	0.189177121492864	0.116690181444468	0.363757790076174
ENSG00000180185_FAHD1	5390	2.69310028394921e-05	2.84217596600439e-06	0.89391746505142	0.0943282727960526	0.0117244889737226
ENSG00000182108_ILMN_32084	6867	0.208213745905865	0.129543431374072	0.394083818922574	0.245162401365045	0.0229966024324435
ENSG00000186153_WWOX	10073	0.0869865508542068	0.153000816381524	0.270403395541749	0.475599057172915	0.0140101800496053
ENSG00000187741_FANCA	4394	9.27893452450037e-08	6.51238388931193e-09	0.928244952778556	0.0651418957539754	0.00661305216573763
ENSG00000197912_SPG7	5257	0.00283857695598188	0.000276836269164962	0.901574567744824	0.0879199564842936	0.00739006254573501
ENSG00000002919_SNX11	4302	0.0843312948252686	0.011620580802578	0.763819544313702	0.105216861286101	0.0350117187723504
ENSG00000005156_LIG3	4720	0.326456292500568	0.0278194619055227	0.588043403050089	0.0501034218945727	0.00757742064924724
ENSG00000006282_SPATA20	3882	0.00967284041242127	0.00126246240062444	0.870022420588037	0.113546526909777	0.00549574968914042
ENSG00000007312_CD79B	2565	0.0691313238221582	0.00384653315748698	0.857949946544427	0.0477158014429537	0.0213563950329741
